id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
46952,Male,44,1,28.0,0,> 2 Years,Yes,70703.0,25.0,272,1
245750,Female,27,1,31.0,1,1-2 Year,No,2630.0,148.0,161,0
273173,Male,52,1,33.0,0,1-2 Year,Yes,29821.0,124.0,276,1
222265,Male,68,1,0.0,0,1-2 Year,Yes,2630.0,122.0,226,0
194730,Male,21,1,45.0,0,< 1 Year,Yes,25080.0,160.0,172,1
147737,Male,62,1,15.0,0,1-2 Year,Yes,2630.0,26.0,173,1
367756,Male,67,1,28.0,0,1-2 Year,Yes,295106.0,26.0,49,1
156637,Female,23,1,21.0,0,< 1 Year,No,15380.0,151.0,27,1
117847,Male,26,1,39.0,0,< 1 Year,No,28651.0,152.0,45,0
226185,Male,38,1,28.0,0,1-2 Year,Yes,46120.0,122.0,237,1
105536,Male,45,1,50.0,0,1-2 Year,Yes,31445.0,124.0,37,0
159671,Female,49,1,2.0,0,1-2 Year,No,2630.0,160.0,199,0
181472,Female,76,1,48.0,0,> 2 Years,Yes,2630.0,124.0,165,0
134571,Male,25,1,37.0,0,< 1 Year,Yes,34743.0,152.0,65,0
65839,Male,44,1,48.0,0,1-2 Year,Yes,2630.0,124.0,289,1
287547,Female,65,1,28.0,0,1-2 Year,Yes,38900.0,155.0,57,1
96196,Male,34,1,28.0,0,1-2 Year,Yes,48626.0,124.0,120,0
351270,Male,62,1,29.0,0,1-2 Year,Yes,30694.0,26.0,221,1
137756,Male,24,1,15.0,0,< 1 Year,No,41305.0,152.0,285,0
285022,Male,54,1,28.0,0,1-2 Year,Yes,30039.0,124.0,172,1
92851,Female,56,1,8.0,0,1-2 Year,Yes,38518.0,156.0,100,1
367506,Female,47,1,26.0,0,1-2 Year,Yes,2630.0,26.0,77,1
289910,Male,72,1,28.0,0,1-2 Year,Yes,45135.0,150.0,227,1
88156,Male,28,1,8.0,0,1-2 Year,Yes,39579.0,155.0,86,1
85570,Male,23,1,46.0,0,< 1 Year,Yes,37628.0,152.0,44,0
127420,Female,37,1,8.0,1,1-2 Year,No,34612.0,160.0,23,0
252560,Female,49,1,8.0,0,1-2 Year,Yes,2630.0,26.0,235,1
294097,Female,41,1,28.0,0,1-2 Year,No,45552.0,124.0,84,0
293137,Male,26,1,48.0,1,< 1 Year,No,2630.0,152.0,208,0
322977,Female,22,1,47.0,1,< 1 Year,No,34197.0,152.0,169,0
291976,Female,37,1,39.0,0,1-2 Year,Yes,30401.0,124.0,266,1
212196,Female,50,1,28.0,0,1-2 Year,Yes,39594.0,26.0,130,1
251509,Male,24,1,37.0,1,< 1 Year,No,46099.0,152.0,230,0
365392,Female,45,1,35.0,1,1-2 Year,No,23389.0,10.0,260,0
109806,Male,21,1,29.0,0,1-2 Year,Yes,67094.0,124.0,113,1
158525,Female,52,1,29.0,0,> 2 Years,Yes,29387.0,26.0,84,0
251575,Female,63,1,28.0,0,1-2 Year,Yes,40471.0,26.0,213,1
307358,Male,23,1,21.0,1,< 1 Year,No,36408.0,152.0,196,0
305979,Male,44,1,46.0,0,1-2 Year,Yes,24790.0,124.0,170,1
92155,Female,35,1,28.0,0,1-2 Year,Yes,32884.0,124.0,173,1
152598,Male,56,1,28.0,1,1-2 Year,No,53235.0,122.0,51,0
170867,Male,45,1,2.0,1,1-2 Year,No,32423.0,26.0,31,0
66907,Male,24,1,41.0,0,< 1 Year,Yes,45631.0,152.0,237,1
333503,Female,24,1,50.0,1,< 1 Year,No,27784.0,152.0,143,0
152364,Male,32,1,3.0,0,1-2 Year,Yes,29177.0,26.0,273,0
37372,Male,28,1,33.0,1,< 1 Year,No,38364.0,152.0,24,0
10398,Male,43,1,30.0,0,1-2 Year,Yes,2630.0,163.0,195,1
361977,Male,48,1,28.0,0,1-2 Year,Yes,36313.0,124.0,130,1
48906,Female,20,1,33.0,0,1-2 Year,Yes,26675.0,156.0,66,1
12505,Male,22,1,29.0,1,< 1 Year,No,29913.0,152.0,98,0
119062,Female,26,1,29.0,1,< 1 Year,No,2630.0,152.0,132,0
102970,Male,29,1,28.0,0,1-2 Year,Yes,24539.0,155.0,168,1
259563,Male,61,1,28.0,0,1-2 Year,Yes,80210.0,124.0,87,0
26959,Female,64,1,28.0,0,> 2 Years,Yes,54055.0,26.0,293,1
58204,Male,51,1,20.0,1,1-2 Year,No,2630.0,119.0,284,0
320605,Female,23,1,36.0,0,< 1 Year,Yes,44000.0,152.0,147,1
198627,Male,34,1,28.0,0,1-2 Year,Yes,25734.0,124.0,51,1
30578,Male,36,1,28.0,0,1-2 Year,Yes,45056.0,122.0,267,1
346382,Male,44,1,8.0,0,1-2 Year,Yes,2630.0,124.0,80,1
325624,Female,42,1,28.0,0,> 2 Years,Yes,51509.0,26.0,53,0
274026,Male,28,1,3.0,1,< 1 Year,No,30466.0,152.0,272,0
170875,Male,60,1,20.0,0,1-2 Year,Yes,2630.0,26.0,57,0
151262,Female,39,1,47.0,0,1-2 Year,Yes,45771.0,26.0,267,1
195222,Female,22,1,13.0,1,< 1 Year,No,27044.0,152.0,116,0
353128,Male,21,1,35.0,1,< 1 Year,No,30475.0,152.0,11,0
318872,Female,24,1,28.0,0,< 1 Year,Yes,48890.0,152.0,246,0
121736,Male,41,1,28.0,0,1-2 Year,Yes,32224.0,124.0,273,0
54666,Male,28,1,7.0,1,< 1 Year,No,2630.0,152.0,276,0
378309,Male,28,1,11.0,0,1-2 Year,Yes,2630.0,156.0,219,1
361218,Male,43,1,8.0,0,1-2 Year,Yes,40586.0,124.0,164,1
309866,Male,51,1,28.0,1,1-2 Year,No,33901.0,26.0,60,0
359570,Female,34,1,45.0,0,1-2 Year,Yes,34588.0,152.0,244,1
102662,Male,28,1,28.0,0,1-2 Year,Yes,44070.0,156.0,194,1
37583,Female,71,1,28.0,0,1-2 Year,Yes,34789.0,26.0,240,0
285505,Female,42,1,8.0,0,1-2 Year,Yes,2630.0,124.0,24,1
193605,Male,45,1,28.0,1,1-2 Year,No,40077.0,24.0,230,0
343813,Male,26,1,3.0,0,1-2 Year,Yes,35565.0,124.0,265,0
284356,Male,21,1,30.0,1,< 1 Year,No,32461.0,152.0,208,0
107372,Female,38,1,33.0,0,1-2 Year,Yes,30747.0,26.0,215,0
325091,Female,65,1,46.0,0,1-2 Year,Yes,30085.0,11.0,209,0
349648,Male,27,1,36.0,1,< 1 Year,No,50475.0,152.0,64,0
202593,Male,59,1,3.0,0,1-2 Year,Yes,48608.0,156.0,246,1
373899,Male,24,1,41.0,1,< 1 Year,No,29810.0,152.0,223,0
188792,Male,28,1,30.0,0,< 1 Year,Yes,26972.0,156.0,190,1
181323,Female,25,1,41.0,1,< 1 Year,No,56077.0,152.0,69,0
234849,Male,41,1,28.0,0,1-2 Year,Yes,49377.0,124.0,262,0
83713,Male,38,1,28.0,0,1-2 Year,Yes,32345.0,124.0,84,1
331128,Male,21,1,33.0,1,< 1 Year,Yes,2630.0,160.0,150,0
289877,Female,39,1,28.0,1,1-2 Year,No,2630.0,26.0,214,0
212061,Female,52,1,35.0,1,1-2 Year,No,2630.0,26.0,187,0
335197,Male,40,1,11.0,1,1-2 Year,No,36789.0,120.0,150,1
28219,Female,52,1,28.0,0,1-2 Year,Yes,50486.0,154.0,229,0
134891,Female,24,1,49.0,0,< 1 Year,Yes,21127.0,152.0,254,0
223611,Male,27,1,11.0,1,< 1 Year,No,22415.0,152.0,245,0
302397,Female,23,1,12.0,0,< 1 Year,Yes,26401.0,152.0,128,0
33019,Female,42,1,36.0,0,1-2 Year,Yes,2630.0,26.0,12,0
14792,Female,47,1,28.0,0,1-2 Year,Yes,50435.0,26.0,193,1
332080,Female,43,1,8.0,0,1-2 Year,Yes,30801.0,124.0,26,0
185740,Male,51,1,28.0,0,> 2 Years,Yes,38628.0,124.0,120,1
167490,Female,23,1,50.0,0,< 1 Year,No,40962.0,152.0,72,0
217281,Male,48,1,10.0,0,1-2 Year,Yes,33521.0,26.0,157,0
353360,Male,24,1,52.0,0,< 1 Year,No,2630.0,157.0,128,0
321495,Male,45,1,28.0,0,1-2 Year,Yes,2630.0,124.0,178,0
308140,Female,61,1,48.0,1,1-2 Year,No,2630.0,26.0,243,0
310461,Female,28,1,28.0,1,< 1 Year,No,57898.0,152.0,15,0
274955,Male,32,1,28.0,1,< 1 Year,No,29318.0,152.0,137,0
116344,Male,54,1,28.0,0,1-2 Year,Yes,40994.0,26.0,170,0
173091,Female,27,1,14.0,0,< 1 Year,Yes,37945.0,152.0,104,1
112403,Female,47,1,8.0,0,1-2 Year,Yes,37502.0,124.0,178,0
11003,Female,48,1,35.0,0,1-2 Year,Yes,31511.0,154.0,127,1
220232,Male,42,1,12.0,1,1-2 Year,Yes,2630.0,124.0,127,0
174895,Female,34,1,12.0,0,1-2 Year,Yes,23765.0,157.0,140,1
380253,Female,44,1,46.0,0,> 2 Years,Yes,43315.0,26.0,48,0
49983,Male,55,1,28.0,1,1-2 Year,Yes,55195.0,26.0,124,0
343640,Male,22,1,46.0,1,< 1 Year,No,21031.0,152.0,186,0
269600,Male,57,1,17.0,1,1-2 Year,No,24464.0,26.0,158,0
242253,Male,46,1,11.0,0,1-2 Year,Yes,2630.0,157.0,38,1
146696,Female,48,1,15.0,0,1-2 Year,Yes,35232.0,26.0,102,1
146116,Male,24,1,30.0,0,< 1 Year,No,29260.0,152.0,192,0
101677,Male,38,1,28.0,0,1-2 Year,Yes,46075.0,13.0,253,0
296717,Male,41,1,28.0,0,1-2 Year,Yes,38927.0,26.0,185,1
327495,Male,54,1,29.0,1,1-2 Year,No,26398.0,152.0,15,0
120829,Male,47,1,28.0,0,1-2 Year,Yes,57968.0,124.0,131,0
236814,Female,47,1,28.0,0,1-2 Year,Yes,31583.0,122.0,39,1
8621,Male,25,1,8.0,0,< 1 Year,Yes,73391.0,152.0,62,1
111302,Male,32,1,28.0,0,< 1 Year,Yes,37502.0,122.0,129,1
167037,Female,69,1,28.0,0,1-2 Year,Yes,57868.0,124.0,290,1
378196,Female,26,1,28.0,0,1-2 Year,Yes,36632.0,124.0,271,0
29232,Male,32,1,28.0,0,< 1 Year,No,2630.0,1.0,100,0
228497,Female,49,1,19.0,0,> 2 Years,Yes,2630.0,124.0,176,0
119361,Male,60,1,21.0,0,> 2 Years,Yes,30088.0,124.0,131,1
296141,Male,31,1,45.0,0,< 1 Year,Yes,29914.0,124.0,208,0
190311,Male,23,1,10.0,1,< 1 Year,No,23414.0,152.0,297,0
293487,Female,60,1,28.0,0,1-2 Year,Yes,47496.0,26.0,269,1
204813,Male,64,1,38.0,0,> 2 Years,Yes,28938.0,124.0,220,0
166060,Female,45,1,6.0,1,1-2 Year,No,25663.0,26.0,263,0
6211,Male,44,1,28.0,0,1-2 Year,Yes,39684.0,124.0,190,1
87579,Male,45,1,28.0,0,1-2 Year,Yes,30704.0,124.0,116,1
153693,Male,69,1,11.0,1,1-2 Year,No,21405.0,30.0,204,0
264458,Male,49,1,33.0,0,> 2 Years,Yes,32847.0,124.0,134,0
36097,Female,30,1,35.0,0,< 1 Year,No,24505.0,152.0,215,1
225189,Male,44,1,36.0,0,1-2 Year,Yes,32877.0,124.0,71,1
73762,Male,24,1,30.0,1,< 1 Year,No,27296.0,152.0,94,0
326985,Male,33,1,28.0,0,1-2 Year,Yes,54633.0,155.0,77,0
138765,Male,32,1,8.0,0,1-2 Year,Yes,2630.0,156.0,106,1
130860,Male,47,1,50.0,0,1-2 Year,Yes,33558.0,30.0,105,1
276336,Male,57,1,8.0,0,1-2 Year,Yes,2630.0,155.0,194,1
354902,Female,24,1,13.0,1,< 1 Year,No,26285.0,152.0,36,0
215777,Female,25,1,26.0,1,< 1 Year,No,23316.0,152.0,257,0
112338,Female,22,1,8.0,1,< 1 Year,No,22881.0,152.0,259,0
296455,Male,30,1,46.0,0,< 1 Year,Yes,21272.0,26.0,40,1
227470,Female,35,1,28.0,0,1-2 Year,Yes,50006.0,26.0,288,1
46158,Male,47,1,28.0,0,> 2 Years,Yes,29440.0,26.0,211,1
311461,Male,40,1,28.0,0,1-2 Year,Yes,45177.0,26.0,102,1
247379,Female,25,1,29.0,1,< 1 Year,No,27180.0,152.0,215,0
276152,Female,34,1,9.0,0,1-2 Year,Yes,26710.0,152.0,109,0
128822,Female,27,1,22.0,1,< 1 Year,No,35884.0,152.0,73,0
172094,Female,49,1,28.0,0,1-2 Year,Yes,27002.0,26.0,256,1
255780,Male,45,1,36.0,0,1-2 Year,No,2630.0,154.0,130,1
219480,Male,36,1,17.0,0,1-2 Year,Yes,32983.0,124.0,251,1
359547,Male,28,1,6.0,0,< 1 Year,Yes,2630.0,160.0,182,1
165540,Male,56,1,28.0,0,1-2 Year,Yes,53864.0,26.0,30,1
204386,Male,21,1,39.0,0,1-2 Year,Yes,2630.0,26.0,107,1
233942,Male,55,1,28.0,0,> 2 Years,Yes,2630.0,25.0,223,1
92910,Female,57,1,28.0,0,1-2 Year,Yes,43735.0,26.0,59,1
12252,Male,38,1,41.0,0,1-2 Year,Yes,47338.0,26.0,117,1
155783,Female,23,1,50.0,0,< 1 Year,Yes,34110.0,152.0,253,0
331464,Male,22,1,28.0,0,< 1 Year,Yes,58086.0,152.0,153,0
22702,Female,44,1,28.0,0,1-2 Year,Yes,48954.0,122.0,43,1
270913,Male,41,1,41.0,0,1-2 Year,Yes,30657.0,124.0,105,1
243887,Male,54,1,26.0,0,1-2 Year,Yes,2630.0,26.0,236,1
133341,Male,68,1,28.0,0,1-2 Year,Yes,39636.0,158.0,179,0
331345,Male,40,1,30.0,0,1-2 Year,Yes,26852.0,124.0,291,1
192003,Female,28,1,15.0,1,< 1 Year,No,25198.0,152.0,140,0
334733,Male,53,1,47.0,0,1-2 Year,Yes,48006.0,26.0,273,0
295373,Male,30,1,28.0,1,< 1 Year,No,64125.0,152.0,84,0
156319,Female,27,1,8.0,0,< 1 Year,No,38067.0,152.0,92,0
168475,Male,75,1,28.0,1,1-2 Year,No,49841.0,26.0,41,0
136004,Male,76,1,27.0,0,1-2 Year,Yes,2630.0,124.0,89,0
91640,Male,33,1,28.0,0,< 1 Year,Yes,36851.0,124.0,32,1
351102,Female,20,1,37.0,1,< 1 Year,Yes,2630.0,160.0,295,0
286944,Male,24,1,3.0,0,1-2 Year,Yes,23487.0,157.0,133,1
265667,Female,61,1,28.0,0,1-2 Year,Yes,58735.0,26.0,60,1
250987,Female,50,1,3.0,0,1-2 Year,Yes,2630.0,156.0,231,1
37729,Female,43,1,28.0,1,1-2 Year,No,29339.0,26.0,124,0
295393,Female,40,1,46.0,0,1-2 Year,Yes,29868.0,124.0,236,1
82742,Female,34,1,6.0,0,1-2 Year,Yes,27832.0,124.0,83,1
309693,Female,37,1,17.0,0,1-2 Year,Yes,38838.0,124.0,289,1
151130,Female,21,1,36.0,1,< 1 Year,No,33867.0,160.0,90,0
188764,Female,48,1,1.0,0,1-2 Year,Yes,2630.0,26.0,140,1
350299,Female,59,1,48.0,0,1-2 Year,Yes,2630.0,15.0,241,0
188853,Male,46,1,8.0,0,1-2 Year,Yes,31710.0,26.0,39,1
363747,Male,52,1,28.0,0,1-2 Year,Yes,28216.0,26.0,51,1
63272,Male,40,1,28.0,0,1-2 Year,Yes,34905.0,124.0,127,1
349262,Female,56,1,0.0,0,1-2 Year,Yes,2630.0,94.0,18,1
259850,Female,27,1,46.0,1,< 1 Year,No,22564.0,152.0,217,0
172476,Male,23,1,11.0,1,< 1 Year,No,56738.0,160.0,266,0
193367,Female,45,1,28.0,0,> 2 Years,Yes,35908.0,26.0,267,1
375559,Male,23,1,28.0,0,< 1 Year,Yes,2630.0,152.0,130,1
196577,Male,42,1,28.0,0,1-2 Year,Yes,36069.0,26.0,174,1
322629,Female,42,1,41.0,1,1-2 Year,No,2630.0,124.0,152,0
255934,Male,58,1,50.0,0,1-2 Year,Yes,47960.0,26.0,136,1
170512,Male,46,1,28.0,0,1-2 Year,Yes,33372.0,26.0,268,1
304437,Male,23,1,30.0,0,< 1 Year,Yes,2630.0,152.0,168,1
50469,Female,63,1,28.0,0,1-2 Year,Yes,33506.0,26.0,17,1
307833,Male,29,1,48.0,0,1-2 Year,Yes,2630.0,124.0,94,1
225277,Male,34,1,46.0,0,1-2 Year,Yes,2630.0,124.0,213,1
222665,Male,34,1,45.0,0,1-2 Year,Yes,26264.0,154.0,218,0
247453,Male,49,1,28.0,0,1-2 Year,No,2630.0,122.0,236,0
12470,Female,44,1,39.0,0,1-2 Year,Yes,28848.0,163.0,248,1
45879,Male,42,1,8.0,1,1-2 Year,No,23804.0,31.0,144,0
243037,Male,41,1,41.0,0,1-2 Year,No,29377.0,156.0,170,0
54237,Male,44,1,38.0,0,1-2 Year,Yes,28349.0,124.0,57,1
300221,Female,35,1,28.0,0,1-2 Year,Yes,53234.0,26.0,193,1
212038,Female,68,1,7.0,1,1-2 Year,No,50696.0,124.0,97,0
118278,Female,63,1,29.0,0,1-2 Year,Yes,2630.0,26.0,191,1
288660,Female,45,1,28.0,0,1-2 Year,Yes,35204.0,26.0,96,1
357879,Female,72,1,28.0,0,1-2 Year,Yes,49045.0,52.0,262,1
44565,Female,35,1,8.0,0,1-2 Year,Yes,2630.0,156.0,241,1
378461,Female,47,1,28.0,0,1-2 Year,Yes,34906.0,124.0,215,1
85792,Female,42,1,8.0,0,1-2 Year,Yes,29439.0,124.0,242,1
187147,Male,43,1,28.0,0,1-2 Year,Yes,46854.0,26.0,155,1
57407,Female,67,1,7.0,0,1-2 Year,No,2630.0,154.0,75,0
65942,Male,50,1,46.0,0,1-2 Year,Yes,24507.0,26.0,282,0
31501,Female,49,1,30.0,1,1-2 Year,No,30747.0,152.0,97,0
77853,Female,23,1,11.0,0,< 1 Year,No,2630.0,152.0,171,1
366862,Male,50,1,46.0,0,1-2 Year,No,25268.0,124.0,165,1
293621,Male,34,1,17.0,1,1-2 Year,Yes,2630.0,154.0,237,0
357120,Male,50,1,28.0,0,1-2 Year,Yes,63149.0,26.0,202,0
353029,Female,62,1,28.0,0,1-2 Year,Yes,41264.0,26.0,108,0
323283,Male,54,1,8.0,0,> 2 Years,Yes,2630.0,26.0,45,1
172671,Male,57,1,28.0,0,> 2 Years,Yes,58358.0,31.0,213,1
7096,Male,21,1,37.0,0,< 1 Year,Yes,41811.0,124.0,177,1
322736,Male,68,1,28.0,0,1-2 Year,Yes,108653.0,124.0,276,0
296631,Female,33,1,8.0,0,1-2 Year,Yes,2630.0,124.0,128,1
305519,Female,21,1,46.0,1,< 1 Year,No,36812.0,152.0,50,0
25931,Male,29,1,36.0,0,1-2 Year,No,37664.0,124.0,112,0
21536,Male,51,1,28.0,0,1-2 Year,Yes,37901.0,26.0,158,1
150596,Male,43,1,28.0,1,1-2 Year,No,39940.0,124.0,295,0
14406,Female,29,1,28.0,0,1-2 Year,Yes,2630.0,156.0,204,1
196646,Male,31,1,46.0,0,1-2 Year,Yes,2630.0,156.0,195,1
205975,Male,40,1,47.0,0,1-2 Year,Yes,38861.0,124.0,26,1
367619,Male,48,1,8.0,1,1-2 Year,No,31374.0,124.0,184,0
329994,Female,50,1,41.0,0,1-2 Year,Yes,14820.0,124.0,29,0
52372,Male,21,1,13.0,0,< 1 Year,Yes,29959.0,152.0,251,1
168645,Female,63,1,8.0,0,1-2 Year,Yes,47250.0,26.0,297,0
224198,Male,72,1,3.0,0,1-2 Year,Yes,20859.0,124.0,215,0
264875,Female,44,1,48.0,0,1-2 Year,Yes,2630.0,26.0,144,0
22207,Male,54,1,29.0,0,1-2 Year,Yes,31182.0,26.0,133,1
130601,Male,56,1,24.0,1,1-2 Year,No,35837.0,124.0,175,0
174130,Male,58,1,3.0,1,1-2 Year,No,25604.0,124.0,85,0
7886,Male,46,1,41.0,0,1-2 Year,Yes,23231.0,26.0,55,1
364814,Male,45,1,28.0,0,1-2 Year,Yes,41870.0,26.0,183,1
292916,Female,35,1,12.0,0,1-2 Year,Yes,25639.0,124.0,40,1
360597,Female,38,1,28.0,0,1-2 Year,Yes,24075.0,13.0,81,0
70145,Female,43,1,8.0,0,1-2 Year,Yes,28699.0,26.0,266,1
25379,Male,35,1,30.0,0,1-2 Year,Yes,2630.0,157.0,111,1
325150,Female,43,1,28.0,0,1-2 Year,Yes,40815.0,26.0,22,0
363829,Female,33,1,50.0,0,1-2 Year,Yes,24409.0,163.0,147,0
360916,Female,23,1,46.0,1,< 1 Year,No,24142.0,152.0,29,0
305809,Female,30,1,6.0,1,< 1 Year,No,35371.0,152.0,225,0
221852,Female,21,1,30.0,1,< 1 Year,No,31459.0,160.0,167,0
294738,Female,24,1,41.0,1,< 1 Year,No,24689.0,152.0,221,0
152663,Male,43,1,28.0,0,1-2 Year,Yes,36982.0,124.0,227,0
31571,Female,25,1,8.0,1,< 1 Year,No,32788.0,152.0,195,0
112662,Female,23,1,46.0,1,< 1 Year,No,27395.0,152.0,103,0
18581,Male,41,1,28.0,0,1-2 Year,Yes,2630.0,124.0,56,0
160444,Male,45,1,28.0,0,1-2 Year,Yes,47659.0,26.0,228,1
319526,Male,43,1,28.0,0,1-2 Year,Yes,60694.0,147.0,100,1
91762,Female,43,1,45.0,0,1-2 Year,Yes,23777.0,124.0,36,1
356717,Male,41,1,28.0,0,1-2 Year,Yes,47298.0,124.0,155,1
110357,Female,22,1,39.0,0,< 1 Year,Yes,36311.0,152.0,118,1
262163,Female,62,1,41.0,0,> 2 Years,Yes,60272.0,136.0,78,1
153032,Female,48,1,36.0,0,1-2 Year,Yes,28725.0,156.0,24,1
294051,Male,40,1,46.0,0,1-2 Year,Yes,2630.0,157.0,266,1
233355,Male,30,1,28.0,1,< 1 Year,No,36876.0,152.0,172,0
72528,Male,39,1,28.0,1,1-2 Year,No,2630.0,152.0,207,0
237911,Female,22,1,49.0,0,< 1 Year,Yes,41253.0,152.0,116,0
180131,Female,47,1,46.0,0,1-2 Year,Yes,27330.0,124.0,115,1
112315,Male,48,1,28.0,0,1-2 Year,Yes,44415.0,13.0,78,0
301706,Female,24,1,18.0,1,< 1 Year,No,39175.0,152.0,20,0
327551,Female,23,1,8.0,0,< 1 Year,Yes,54235.0,152.0,207,0
233495,Male,34,1,28.0,0,1-2 Year,Yes,49367.0,122.0,92,0
374213,Male,42,1,18.0,1,1-2 Year,No,32673.0,124.0,18,0
364338,Male,45,1,15.0,0,1-2 Year,Yes,33418.0,124.0,121,1
215793,Female,25,1,28.0,0,< 1 Year,Yes,2630.0,156.0,41,1
132515,Female,25,1,47.0,1,< 1 Year,No,2630.0,152.0,193,0
33223,Male,40,1,11.0,0,1-2 Year,Yes,2630.0,26.0,202,1
162602,Male,49,1,28.0,0,1-2 Year,Yes,48105.0,124.0,135,1
281755,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,26.0,267,1
283342,Male,66,1,46.0,0,1-2 Year,Yes,26105.0,124.0,18,0
349468,Female,21,1,50.0,0,< 1 Year,Yes,27385.0,152.0,293,0
30340,Female,59,1,28.0,1,1-2 Year,No,49119.0,125.0,288,0
245247,Male,49,1,29.0,0,> 2 Years,Yes,38823.0,26.0,186,0
226773,Male,43,1,30.0,0,1-2 Year,Yes,34260.0,4.0,16,1
21009,Male,51,1,15.0,0,1-2 Year,Yes,2630.0,26.0,267,1
282087,Male,30,1,41.0,1,< 1 Year,No,26672.0,152.0,224,0
155343,Male,42,1,8.0,0,1-2 Year,Yes,42771.0,26.0,218,1
253775,Female,63,1,41.0,0,1-2 Year,Yes,31279.0,26.0,148,0
294875,Male,49,1,22.0,0,1-2 Year,Yes,2630.0,157.0,146,1
262196,Male,50,1,28.0,0,> 2 Years,Yes,47359.0,26.0,285,1
1235,Male,66,1,28.0,0,1-2 Year,Yes,64942.0,26.0,248,1
159645,Female,20,1,36.0,0,< 1 Year,Yes,25683.0,160.0,138,1
12024,Male,49,1,28.0,0,1-2 Year,Yes,40006.0,26.0,56,1
132433,Female,28,1,3.0,1,< 1 Year,No,25991.0,152.0,291,0
151697,Male,22,1,8.0,1,< 1 Year,No,45922.0,152.0,62,0
178992,Male,36,1,38.0,0,1-2 Year,Yes,26728.0,157.0,274,1
259309,Male,42,1,15.0,0,1-2 Year,Yes,30858.0,124.0,204,1
286979,Male,41,1,28.0,0,1-2 Year,Yes,33568.0,124.0,217,1
269199,Female,25,1,28.0,0,< 1 Year,No,37738.0,152.0,18,0
13626,Male,22,1,46.0,1,< 1 Year,No,25364.0,26.0,200,0
240626,Female,37,1,28.0,0,1-2 Year,Yes,27684.0,124.0,177,1
341387,Male,52,1,28.0,0,1-2 Year,Yes,45405.0,124.0,293,0
230824,Female,57,1,11.0,0,1-2 Year,Yes,28800.0,26.0,241,1
305253,Male,51,1,8.0,0,1-2 Year,Yes,32685.0,26.0,211,0
122056,Female,43,1,28.0,0,1-2 Year,Yes,51969.0,26.0,66,0
139319,Male,30,1,28.0,0,1-2 Year,Yes,2630.0,156.0,60,1
245361,Male,57,1,27.0,0,1-2 Year,Yes,2630.0,26.0,89,1
209097,Male,46,1,8.0,0,1-2 Year,Yes,2630.0,156.0,106,1
117958,Female,31,1,28.0,0,< 1 Year,No,2630.0,1.0,194,0
364845,Female,39,1,46.0,0,1-2 Year,Yes,33762.0,124.0,224,1
313488,Male,36,1,48.0,0,1-2 Year,Yes,2630.0,122.0,152,0
354091,Male,22,1,46.0,1,< 1 Year,No,22685.0,152.0,259,0
265088,Male,39,1,0.0,0,1-2 Year,Yes,2630.0,124.0,297,1
244617,Male,39,1,14.0,0,1-2 Year,Yes,62277.0,26.0,212,0
171769,Male,43,1,28.0,0,1-2 Year,Yes,36576.0,124.0,212,1
199466,Female,51,1,28.0,0,> 2 Years,Yes,60957.0,26.0,257,1
286266,Female,28,1,29.0,0,< 1 Year,Yes,2630.0,152.0,255,1
122442,Male,28,1,28.0,0,1-2 Year,Yes,2630.0,156.0,181,1
124437,Male,34,1,28.0,0,1-2 Year,Yes,2630.0,147.0,90,1
59460,Female,70,1,47.0,0,1-2 Year,Yes,2630.0,124.0,126,0
88633,Female,57,1,33.0,0,1-2 Year,Yes,37636.0,26.0,258,1
219578,Female,34,1,28.0,0,1-2 Year,Yes,31853.0,157.0,34,1
115455,Male,37,1,46.0,0,1-2 Year,Yes,23695.0,26.0,201,0
52316,Female,29,1,41.0,1,< 1 Year,No,18574.0,152.0,280,0
146281,Male,22,1,17.0,0,< 1 Year,Yes,27832.0,152.0,290,0
33775,Male,63,1,45.0,0,1-2 Year,Yes,38811.0,26.0,203,1
226458,Female,42,1,41.0,0,1-2 Year,Yes,29280.0,157.0,129,1
179785,Male,49,1,28.0,0,1-2 Year,Yes,45920.0,124.0,159,1
42101,Female,22,1,24.0,0,< 1 Year,Yes,47029.0,152.0,96,0
214320,Male,57,1,28.0,0,1-2 Year,Yes,66631.0,4.0,170,1
98096,Male,57,1,28.0,0,1-2 Year,Yes,2630.0,26.0,62,1
12824,Male,44,1,33.0,0,1-2 Year,Yes,34773.0,124.0,273,1
132089,Female,22,1,28.0,1,< 1 Year,No,53057.0,152.0,83,0
133455,Female,27,1,13.0,1,< 1 Year,No,28425.0,152.0,22,0
70051,Male,42,1,11.0,0,1-2 Year,Yes,33546.0,124.0,151,1
177472,Male,53,1,28.0,0,1-2 Year,Yes,41295.0,26.0,265,1
37509,Female,37,1,24.0,0,1-2 Year,Yes,28499.0,124.0,266,1
196691,Female,37,1,50.0,1,1-2 Year,No,42852.0,8.0,107,0
22432,Female,22,1,30.0,1,< 1 Year,No,26405.0,160.0,286,0
301605,Male,51,1,28.0,0,> 2 Years,Yes,60402.0,26.0,201,1
227367,Female,25,1,37.0,0,< 1 Year,Yes,40367.0,152.0,292,1
211748,Male,73,1,8.0,0,> 2 Years,Yes,50472.0,26.0,17,0
